learningMaterialId,title,description,duration,department,learningMaterialKey
670cca73e0941d56b05ee6d6,Quod temeritas rem decens demergo nam bellicus.,Clarus placeat sto conforto desipio callide quia somnus copia soluta. Ea cunae infit socius virga amaritudo earum articulus molestias ab. Mollitia curtus varius.,135,Data Science,120
670cca73e0941d56b05ee6d7,Dicta aggredior aspicio deripio.,Creta nostrum tremo adamo voco explicabo carmen. Dapifer curriculum ceno similique. Amoveo defungo concido.,172,Full Stack,121
670cca73e0941d56b05ee6d8,Adstringo sum surgo solium.,Spes confido complectus celer videlicet audeo coruscus amiculum suscipit absorbeo. Virga vereor coaegresco. Comburo quo desipio adulatio quas.,153,Data Engineering,122
670cca73e0941d56b05ee6d9,Vomito vulnus summisse celo vespillo aeneus atrox utor.,Aeger tempora cognatus ter cernuus coepi vitium sumo ter. Thesis ambulo antea comparo tricesimus. Clam sui vorago victus.,129,Full Stack,123
670cca73e0941d56b05ee6da,Vulnero crinis coepi sublime est charisma triumphus.,Deprecator acerbitas antea substantia. Versus tametsi carus dolor cerno callide. Inventore vespillo turpis volup.,43,Data Engineering,124
670cca73e0941d56b05ee6db,Stella argumentum crapula adamo deinde error crustulum acer cohibeo sordeo.,Abutor paulatim caput defendo studio sto vehemens conicio. Culpo strues quas. Adversus basium cui enim antea.,67,Data Science,125
670cca73e0941d56b05ee6dc,Terreo capto alienus.,Tricesimus umerus aggredior arto ex pariatur comparo. Apparatus sollers nostrum spiculum verbera tredecim. Exercitationem avarus depromo thermae reprehenderit undique.,125,Data Engineering,126
670cca73e0941d56b05ee6dd,Antepono crapula aequus vaco sonitus itaque vulariter defluo casso aeternus.,Ducimus demergo suasoria desipio viscus culpo verbera corroboro. Videlicet vulticulus cilicium summopere consequuntur bellicus caterva subito tersus. Carbo comes atqui damno.,84,Full Stack,127
670cca73e0941d56b05ee6de,Defaeco pecto contra ubi turba.,Curo ratione consequuntur arcesso tutis crapula crudelis contabesco. Vicinus usitas subito bos amplitudo aeternus. Aveho absorbeo calco alii tersus adinventitias turpis corrupti ait cursus.,145,Data Engineering,128
670cca73e0941d56b05ee6df,Molestiae suffragium ultra.,Titulus aggredior vomito. Corpus aduro quaerat desidero auctus eaque calamitas sunt. Strenuus abeo cultellus.,41,Data Engineering,129
670cca73e0941d56b05ee6e0,Super debeo repellendus aveho.,Aperiam cohaero tribuo attero. Concedo pectus annus adipisci rerum absens sunt addo terror. Vulgaris volo colligo texo decens coniuratio a conitor audio.,48,Full Stack,130
670cca73e0941d56b05ee6e1,Bene suppellex sapiente velociter.,Acidus amor commodo arca auctor illo tabella cervus. Patria approbo speciosus antiquus cilicium deduco benigne deserunt. Atqui tyrannus tardus angulus vetus correptius tabula stillicidium qui iusto.,101,Full Stack,131
670cca73e0941d56b05ee6e2,Aliquid tricesimus velit.,Vulnero civis cursus tabella arca spiculum carpo terminatio arcesso curto. Benevolentia valeo defetiscor arceo corrumpo complectus ait tondeo ut crur. Vulnus deleo ullam tamisium vel adamo stillicidium caste amo.,160,Data Science,132
670cca73e0941d56b05ee6e3,Ipsa vinculum nisi calamitas teneo compello audio.,Vester demo solio crastinus exercitationem a quo nihil. Inventore colligo amplus absque utpote corrupti dicta sol adopto. Ventus carmen taedium crebro deficio.,119,Data Engineering,133
670cca73e0941d56b05ee6e4,Vere carpo commodi verumtamen coruscus trado.,Vulgaris numquam autus alii apud triduana contigo atrox omnis vel. Peior consequuntur astrum totidem vilitas curso spes video sequi. Ratione convoco taceo trans amicitia quas ventosus deleniti conturbo.,88,Data Science,134
670cca73e0941d56b05ee6e5,Theologus civis tergeo optio vorax ascisco subiungo villa votum ante.,Nisi sequi avaritia cauda. Patria cuppedia denego sol depopulo utor dedecor caveo. Angulus substantia aggero in triumphus.,37,Data Science,135
670cca73e0941d56b05ee6e6,Antiquus dapifer uredo quia cuius victus vitium voveo summisse.,Veritatis altus similique. Curo cupressus alioqui saepe turbo civitas solitudo cedo. Error coma contra vaco carbo.,105,Data Science,136
670cca73e0941d56b05ee6e7,Conqueror avaritia nesciunt agnosco currus deprimo thalassinus pauci tempora conor.,Velociter canis adeptio tolero architecto veritatis aliquam coaegresco. Bos colo possimus decumbo spiritus et appello alo. Attonbitus cupio tandem.,89,Full Stack,137
670cca73e0941d56b05ee6e8,Concido magnam angustus deleniti deripio iusto ventus admitto subseco vulnus.,Adversus adicio adficio sodalitas adeo tyrannus. Thermae amita volup convoco deprecator autus subvenio. Aufero ullam aestas.,171,Data Engineering,138
670cca73e0941d56b05ee6e9,Aestas copia coerceo animi dens eum agnosco curvo depulso recusandae.,Talio alo aduro audax comptus volaticus. Reprehenderit auctor currus adopto video. Caelestis asper antea cotidie taceo cubicularis.,34,Full Stack,139
670cca73e0941d56b05ee6ea,Nostrum architecto caput cuppedia vilicus alveus degero arbitro.,Constans alius ulciscor sopor. Patrocinor statim occaecati bellum vulgivagus commodi anser conservo video. Crinis debeo thema.,80,Data Engineering,140
670cca73e0941d56b05ee6eb,Cibo vitiosus tracto cito corrumpo suffragium absconditus volva tracto deleniti.,Spes cometes molestiae. Colo usitas tempore delego alienus vapulus canonicus. Cras vacuus cimentarius acerbitas.,134,Data Science,141
670cca73e0941d56b05ee6ec,Dolorum asperiores terebro uxor aut depraedor decretum crastinus comburo.,Coniecto depopulo repellat aegre ulciscor supellex animadverto. Harum turpis reprehenderit solum clamo. Pel constans totidem cuppedia quia speculum.,62,Data Science,142
670cca73e0941d56b05ee6ed,Corrupti curtus avarus texo paens doloribus attollo carpo.,Cognatus modi caute culpo solum voveo. Adulescens eum ait defessus acervus. Sapiente laborum ait.,54,Full Stack,143
670cca73e0941d56b05ee6ee,Venio sequi adficio apud pariatur tantillus delicate.,Adfero sapiente arbor sit molestiae. Tristis sponte combibo vapulus demoror. Degenero nobis nam.,100,Data Science,144
670cca73e0941d56b05ee6ef,Aeger tribuo vestigium curvo comptus.,Commemoro torrens complectus usus culpa barba crux ipsa astrum terminatio. Accendo perferendis triduana ambulo quaerat benevolentia carcer veniam. Temporibus ager cena credo.,79,Data Engineering,145
670cca73e0941d56b05ee6f0,Depraedor audax cogito demoror uter voluptatum atrox dolor amplitudo.,Sum campana amor deporto magni cupio commodi damno tametsi. Sublime defaeco abstergo. Compono aetas sonitus vulnero nemo accusantium appono in ancilla aperio.,133,Data Science,146
670cca73e0941d56b05ee6f1,Adficio crebro tabgo textilis amissio suspendo contra pariatur alo ambulo.,Quibusdam sint officiis concido capillus deludo. Arguo vulgus aestus allatus caterva. Solutio vilitas cunae.,141,Data Science,147
670cca73e0941d56b05ee6f2,Amplitudo aestus vito totus avarus conturbo bellum.,Aveho ustulo valens patrocinor villa et quibusdam timor abbas corona. Deserunt sordeo calamitas eius tamen cena. Vulgo vix umerus curso aegrus.,80,Data Engineering,148
670cca73e0941d56b05ee6f3,Dolor ipsa et comitatus.,Capillus asporto degero sponte asperiores inflammatio cum. Summopere vesper tergum aeger temptatio amet stips aperiam. Tenax trepide cras cibo ratione pel.,101,Data Engineering,149
670cca73e0941d56b05ee6f4,Tam tantum vicissitudo libero unus curiositas valens civis supplanto.,Vulgo aperiam temporibus assumenda decor. Aer texo audax vado nemo veritas canto terror delicate. Averto atrocitas casus vociferor cernuus molestias cognatus tamdiu anser.,61,Full Stack,150
670cca73e0941d56b05ee6f5,Avarus cunctatio deputo animi adduco caecus ultra tempore cumque cura.,Barba vilitas explicabo sufficio utpote conduco vociferor considero provident. Conturbo textus soluta termes alienus peior virga. Cultura cunae labore umquam.,177,Data Science,151
670cca73e0941d56b05ee6f6,Conscendo tepesco cometes textor turpis creator viridis suadeo deleniti.,Eaque ulterius summisse utroque compono deleo corrigo sed. Adsum desparatus tener tantum vestigium. Cognatus sufficio carbo careo unus.,55,Data Engineering,152
670cca73e0941d56b05ee6f7,Capto toties degusto abeo fuga.,Textilis unus uredo sortitus aegre cunabula accedo provident. Volutabrum copia tunc adficio colligo ultra ustulo commodo. Cogito ante ademptio delectatio.,32,Full Stack,153
670cca73e0941d56b05ee6f8,Vinitor somniculosus vito sublime deprecator commemoro tunc voluptatum deserunt.,Auditor incidunt amoveo una vacuus quis vinum molestias abbas. Utpote pel abeo spiculum tum arceo cras crebro defleo defendo. Volo vulgo reiciendis caute clibanus aliquam canonicus voluptas demens.,85,Data Engineering,154
670cca73e0941d56b05ee6f9,Theatrum agnitio antiquus tracto clamo urbs cibo earum.,Combibo theologus virtus curis aeternus temptatio. Tabernus vallum cenaculum recusandae laudantium calcar quibusdam caries. Rerum aegrotatio aetas.,92,Data Engineering,155
670cca73e0941d56b05ee6fa,Terra centum vita adstringo strues coerceo contigo.,Tamisium amaritudo defleo ait talio urbanus volo. Totus aeger quibusdam. Doloremque officiis vulgus tibi vulnero sol aufero veritas conqueror conqueror.,91,Full Stack,156
670cca73e0941d56b05ee6fb,Alioqui desino cuppedia credo defleo.,Volva surculus stips quo barba. Speculum vesco vesica tenus baiulus verto audacia ultra sustineo. Comedo administratio bellicus decerno illum stultus cado patior fugit.,30,Data Engineering,157
670cca73e0941d56b05ee6fc,Verumtamen caterva vulariter acquiro verumtamen conspergo deprimo amita.,Deprimo laboriosam atque decet explicabo apostolus amplus. Desino adhaero sonitus denuo. Incidunt solvo deludo numquam suscipit maiores.,173,Full Stack,158
670cca73e0941d56b05ee6fd,Cunae denego defendo sum arto utique delinquo cras angustus.,Aranea argumentum architecto amor aequitas similique angulus urbs ter. Vigor dapifer curiositas tremo aequus delibero adhuc autem admoveo tibi. Rerum alter subseco vinco votum doloribus.,137,Full Stack,159
670cca73e0941d56b05ee6fe,Ara alii quia claustrum caveo admoneo vulticulus hic laborum.,Solvo conduco dignissimos ocer thesaurus bene atque non tantillus. Defleo circumvenio comedo tepesco aperte. Tandem depono sulum dolore assentator aegrus consectetur deporto.,143,Data Science,160
670cca73e0941d56b05ee6ff,Comitatus vinum amiculum cauda victus sequi teres ullus abeo apto.,Cernuus doloribus cariosus. Volup vesper depulso asporto. Apostolus contabesco arma officia vigor.,53,Full Stack,161
670cca73e0941d56b05ee700,Venustas commodi aer fugiat amiculum.,Catena cupiditate suasoria facere amissio numquam coaegresco apostolus defessus. Minima pax arma. Velociter occaecati quibusdam repellat tolero accusamus culpo.,45,Data Engineering,162
670cca73e0941d56b05ee701,Coerceo tenuis terebro accusantium theca bibo audentia civis.,Bellum aestus clamo audeo terror vehemens. Alioqui nostrum confugo ago sophismata. Brevis defendo thermae summopere ultra officiis.,78,Full Stack,163
670cca73e0941d56b05ee702,Administratio illum tricesimus vinitor sui vix magnam copiose.,Inflammatio pariatur adfero civis. Suppellex illo illo quaerat solitudo vacuus cenaculum. Coaegresco pecto synagoga aggredior quae quibusdam sunt pauci vesica amissio.,92,Full Stack,164
670cca73e0941d56b05ee703,Esse suus cotidie centum.,Tredecim umquam ventosus. Ubi acer animadverto. Tubineus verumtamen recusandae suffragium ascisco suppono clibanus cupiditas tempus solium.,74,Data Engineering,165
670cca73e0941d56b05ee704,Cimentarius sordeo adhuc quam solum adficio circumvenio veritas.,Truculenter confugo taceo vulgo carmen nulla thymbra quae. Torqueo solio tui caput adeo beneficium deorsum esse. Arcus vapulus celer solium.,134,Full Stack,166
670cca73e0941d56b05ee705,Arbor aspernatur cito ventus quo communis cavus arbor casso.,Tres abutor cur culpa acidus. Voro averto deinde crudelis soluta atque amplitudo. Cotidie coerceo cicuta arbitro.,76,Data Engineering,167
670cca73e0941d56b05ee706,Aro tui eaque administratio minus.,Demulceo suscipio triduana theologus comes aggredior accendo laboriosam. Curo argumentum cupio turbo spiculum communis nam similique corrupti. Antiquus umquam depraedor.,157,Full Stack,168
670cca73e0941d56b05ee707,Caelum animus vinculum tolero unus stips veritas adfectus.,Caries conscendo quis carpo usus catena. Suasoria admitto tolero curis cado totidem adeptio summopere. Natus convoco vociferor thema conatus triduana angustus.,37,Data Engineering,169
670cca73e0941d56b05ee708,Qui deporto arbor conturbo.,Spiculum utilis alias crepusculum demulceo quis solitudo conduco. At dolorum aduro tenetur unde id amplitudo derideo cultura callide. Causa valde demonstro arceo viridis armarium cura depromo temperantia spes.,93,Full Stack,170
670cca73e0941d56b05ee709,Expedita deleo ager ducimus victus.,Eos desino est. Denique nobis consectetur acidus. Comptus crastinus coepi cunabula conduco apparatus suspendo incidunt inflammatio.,140,Data Science,171
670cca73e0941d56b05ee70a,Totus ars tenax acsi.,Spiculum amplus triumphus ter denuo sophismata aliqua amoveo nam. Vesper traho tamdiu versus. Combibo tremo comptus talio veritatis vester valde pel.,165,Full Stack,172
670cca73e0941d56b05ee70b,Apto stillicidium alias subito abeo patrocinor.,Causa eveniet velit aliquid corroboro vulgo. Odit vulpes solitudo amitto versus. Compello arcesso tamdiu terga adfero color barba verbera tempore.,124,Full Stack,173
670cca73e0941d56b05ee70c,Tabella sunt crebro amita eligendi despecto abstergo patrocinor accedo.,Caecus delinquo degero necessitatibus tres nam tribuo callide. Tametsi acceptus sol circumvenio apparatus. Tam arma cras conscendo impedit ciminatio ver ancilla adhuc vitae.,171,Data Engineering,174
670cca73e0941d56b05ee70d,Quibusdam vir delectatio conatus explicabo curtus aperiam sollicito ver.,Addo agnitio subvenio rem volva corrigo pecus aut corpus. Demulceo reiciendis statim terror repellat adduco sub campana. Amaritudo tepesco testimonium via vir.,103,Full Stack,175
670cca73e0941d56b05ee70e,Nesciunt turpis architecto natus atavus teneo abbas caute.,Sophismata vivo decet apparatus constans verumtamen. Conor amicitia copiose confero sponte quibusdam cogo quae. Admoveo non supplanto dolores comprehendo venia terga pecto thesaurus vilis.,122,Data Engineering,176
670cca73e0941d56b05ee70f,Curia vicissitudo subito.,Triumphus creber virgo comprehendo corporis ab architecto. Ex assentator claro conqueror esse aliquam. Demens claustrum verto comis succurro victus abbas thema amicitia custodia.,48,Data Science,177
670cca73e0941d56b05ee710,Ars capto candidus annus desidero vesica.,Tabella accusantium desipio trado talus amaritudo ipsam spoliatio velum confugo. Velut minus non. Clementia coaegresco ventito decerno confugo comitatus tyrannus undique alioqui.,61,Data Science,178
670cca73e0941d56b05ee711,Thema sint tutamen terreo decipio vacuus aestus.,Atrocitas demulceo velum velociter vereor volva video. Perspiciatis assumenda aliquid textilis vulnus cariosus amplitudo aurum confugo amplexus. Crur claustrum natus unus.,67,Data Engineering,179
670cca73e0941d56b05ee712,Adsuesco usitas adficio soluta.,Patria triumphus blandior synagoga vado benigne conicio avaritia caveo. Vilitas vel tendo acerbitas abutor degusto expedita ambulo vero. Caute assumenda videlicet.,57,Full Stack,180
670cca73e0941d56b05ee713,Tres tabgo amplexus thymbra vergo.,Cito curso ascit. Bene sollers tempus corona. Ascit somnus tum.,33,Data Engineering,181
670cca73e0941d56b05ee714,Umquam caput blanditiis certe audeo pecto ultio ater adeo.,Certe versus appello cruentus vapulus attero. Deorsum libero paulatim facere ater. Spiculum aut vulgivagus eum copia.,153,Data Science,182
670cca73e0941d56b05ee715,Alveus saepe arceo capio summa amplexus.,Aliqua asperiores vulgus conicio suppellex cerno itaque peccatus utpote. Peccatus vesica viriliter cui dicta utique. Voco a admoveo considero campana tenus.,64,Data Engineering,183
